event_id,magnitude,magnitude_type,location_1_lat,location_1_lon,wfo,UTC_begin_time,UTC_end_time,delta_time_min,event_narrative,episode_narrative
973777,51.0,MG,40.15,-113.16,SLC,2021-07-19 00:45,2021-07-19 00:45,0.0,The Romeo and Centerline automated weather stations both recorded peak wind gusts of 59 mph.,"An active monsoon surge brought several back-to-back days of thunderstorms producing heavy rain, damaging wind gusts, and hail across the state."
974496,58.0,MG,39.89,-110.27,SLC,2021-07-29 03:28,2021-07-29 03:28,0.0,The Five Mile automated weather station recorded a peak wind gust of 67 mph. The gust appeared to be associated with a microburst from a decaying thunderstorm.,"An active monsoon surge brought several back-to-back days of thunderstorms producing heavy rain, damaging wind gusts, and hail across the state."
973795,50.0,MG,48.74,-103.88,BIS,2021-07-08 21:51,2021-07-08 21:54,3.0,,"An upper level low along with a surface trough approaching western North Dakota led to thunderstorms developing during the late afternoon and evening hours. Some of these storms became severe in an environment of strong instability and deep layer shear. The largest hail was the size of golf balls, and occurred in Billings and Slope counties. The strongest wind gust was 70 mph, and occurred near Regent in Hettinger County."
973799,50.0,MG,48.55,-103.8,BIS,2021-07-08 22:25,2021-07-08 22:28,3.0,,"An upper level low along with a surface trough approaching western North Dakota led to thunderstorms developing during the late afternoon and evening hours. Some of these storms became severe in an environment of strong instability and deep layer shear. The largest hail was the size of golf balls, and occurred in Billings and Slope counties. The strongest wind gust was 70 mph, and occurred near Regent in Hettinger County."
978615,67.0,MG,31.89,-110.63,TWC,2021-08-03 01:42,2021-08-03 01:42,0.0,A severe wind gust was measured by a Pima County weather station located at the KEMX radar site.,"Scattered thunderstorms developed and move south across southeast Arizona from Tucson eastward during the afternoon and evening.  Damaging wind gusts and flash flooding occurred with storms in eastern Pima County, mainly in east Tucson."
978616,69.0,MG,32.287,-110.7255,TWC,2021-08-03 02:40,2021-08-03 02:50,10.0,Thunderstorm winds uprooted trees at Forty Niner Country Club and downed trees blocked roadways near the intersections of Old Spanish Trail and Houghton as well as Golf Links and Harrison. A wind gust of 79 mph was measured on Larkspur Rd.,"Scattered thunderstorms developed and move south across southeast Arizona from Tucson eastward during the afternoon and evening.  Damaging wind gusts and flash flooding occurred with storms in eastern Pima County, mainly in east Tucson."
964930,56.0,MG,45.27,-111.63,TFX,2021-07-07 21:55,2021-07-07 21:55,0.0,KEKS measured a 56 kt (64 mph) thunderstorm wind gust.,"A shortwave trough over the Pacific Northwest began to compromise the ridge in place and introduced a more moist and unstable southwesterly flow to the Northern Rockies. This allowed daily rounds of afternoon and evening showers and thunderstorms to develop over Southwest and North-central MT. The period began with discrete supercell thunderstorms developing over the plains, producing severe wind gusts, large hail, and even a weak tornado. The strongest and most widespread activity occurred on July 7th as the Pacific trough and associated wind shear began to exert more of an influence on the region's weather and interacted with the moist and unstable environment already in place."
964933,53.0,MG,45.68,-111.03,TFX,2021-07-07 22:30,2021-07-07 22:30,0.0,Trained spotter measured a 53 kt (61 mph) thunderstorm wind gust.,"A shortwave trough over the Pacific Northwest began to compromise the ridge in place and introduced a more moist and unstable southwesterly flow to the Northern Rockies. This allowed daily rounds of afternoon and evening showers and thunderstorms to develop over Southwest and North-central MT. The period began with discrete supercell thunderstorms developing over the plains, producing severe wind gusts, large hail, and even a weak tornado. The strongest and most widespread activity occurred on July 7th as the Pacific trough and associated wind shear began to exert more of an influence on the region's weather and interacted with the moist and unstable environment already in place."
964935,50.0,MG,45.7414,-110.9421,TFX,2021-07-07 22:35,2021-07-07 22:35,0.0,Trained spotter measured a 50 kt (58 mph) thunderstorm wind gust.,"A shortwave trough over the Pacific Northwest began to compromise the ridge in place and introduced a more moist and unstable southwesterly flow to the Northern Rockies. This allowed daily rounds of afternoon and evening showers and thunderstorms to develop over Southwest and North-central MT. The period began with discrete supercell thunderstorms developing over the plains, producing severe wind gusts, large hail, and even a weak tornado. The strongest and most widespread activity occurred on July 7th as the Pacific trough and associated wind shear began to exert more of an influence on the region's weather and interacted with the moist and unstable environment already in place."
958550,54.0,MG,31.2359,-94.7547,SHV,2021-07-06 20:43,2021-07-06 20:43,0.0,A 62 mph wind gust was measured at the Angelina County Airport near Burke.,"An upper low pressure system spinning over Deep South Texas during the afternoon of July 6th, produced a weak trough axis that extended along the Southeast Texas coast into Southwest and Central Louisiana and Central Mississippi. These upper level features enhanced the seabreeze, with a cluster of showers and thunderstorms quickly spreading inland across Southern and Central Louisiana and Deep East and Southeast Texas. Diurnal heating resulted in temperatures climbing into the lower 90s across Deep East Texas and Central Louisiana on the 6th, resulting in moderate instability within a very moist air mass in place. These showers and thunderstorms intensified as they spread west into the unstable environment in Deep East Texas, with an isolated severe thunderstorm developing over Angelina County, producing damaging winds that downed trees and power lines near Zavalla, Huntington, and Burke. A 62 mph wind gust was also measured at the Angelina County Airport from these storms, before they quickly entered Northern Trinity and Southeast Houston Counties and weakened."
973392,53.0,MG,40.73,-73.82,OKX,2021-07-06 22:35,2021-07-06 22:35,0.0,A 61 mph gust measured at Kew Garden Hills New York State mesonet station.,A pre-frontal trough in an increasingly warm and humid air mass triggered severe thunderstorms across Southeastern New York.
980010,57.0,MG,42.57,-82.8,DTX,2021-08-25 01:15,2021-08-25 01:15,0.0,,"Thunderstorms moving through in the evening hours produced sporadic wind damage, mainly north of M-59."
968194,52.0,MG,45.87,-95.4,MPX,2021-08-20 21:51,2021-08-20 21:51,0.0,,"Scattered thunderstorms developed along an increasing thermal gradient across western Minnesota during the afternoon of Friday, August 20th. These storms congealed into small bow segments that produced severe wind gusts near Alexandria, and two brief tornadoes. This area of storms continued to progress eastward during the evening and produced a few wind gusts of 30 to 40 mph with the stronger cells."
970154,61.0,MG,45.6,-103.55,UNR,2021-07-22 21:55,2021-07-22 22:05,10.0,,"Strong thunderstorms over far southeast Montana developed into a line of severe thunderstorms as they tracked across northwestern South Dakota. Wind gusts of 60 to 70 mph were common within the line, with localized gusts as high as 90 mph."
970156,79.0,MG,45.8879,-103.38,UNR,2021-07-22 21:59,2021-07-22 22:15,16.000000000000004,,"Strong thunderstorms over far southeast Montana developed into a line of severe thunderstorms as they tracked across northwestern South Dakota. Wind gusts of 60 to 70 mph were common within the line, with localized gusts as high as 90 mph."
973778,56.0,MG,40.74,-114.02,SLC,2021-07-22 01:55,2021-07-22 01:55,0.0,The Wendover Port of Entry automated weather station recorded a peak wind gust of 64 mph.,"An active monsoon surge brought several back-to-back days of thunderstorms producing heavy rain, damaging wind gusts, and hail across the state."
973801,53.0,MG,48.13,-103.74,BIS,2021-07-08 22:59,2021-07-08 23:02,3.0,,"An upper level low along with a surface trough approaching western North Dakota led to thunderstorms developing during the late afternoon and evening hours. Some of these storms became severe in an environment of strong instability and deep layer shear. The largest hail was the size of golf balls, and occurred in Billings and Slope counties. The strongest wind gust was 70 mph, and occurred near Regent in Hettinger County."
973802,51.0,MG,48.26,-103.75,BIS,2021-07-08 22:59,2021-07-08 23:02,3.0,,"An upper level low along with a surface trough approaching western North Dakota led to thunderstorms developing during the late afternoon and evening hours. Some of these storms became severe in an environment of strong instability and deep layer shear. The largest hail was the size of golf balls, and occurred in Billings and Slope counties. The strongest wind gust was 70 mph, and occurred near Regent in Hettinger County."
